id,title,source,category,raw_file,processed_file
41225594,Fetal fractions mediate the association between total cell-free DNA and preeclampsia risk in a non-invasive prenatal testing cohort.,pubmed,prenatal,pubmed_prenatal_exercrise_and_fetal_health_1763068804.xml,41225594.json
41225082,"The Effect of Prenatal Dexamethasone Exposure on Placental Morphology and Function at Different Stages, Doses, and Courses In Mice.",pubmed,psychology,pubmed_prenatal_exercrise_and_fetal_health_1763068804.xml,41225082.json
10.4018/979-8-3693-1718-1.ch005,Wearable Sensors and AI Algorithms for Monitoring Maternal Health,crossref,postnatal,crossref_AI_in_maternal_health_monitoring_1763068948.json,10.4018_979-8-3693-1718-1.ch005.json
10.4324/9781003595717-5,Transforming Maternal Health Advocacy with AI,crossref,general_maternal_health,crossref_AI_in_maternal_health_monitoring_1763068948.json,10.4324_9781003595717-5.json
10.1109/icaeca63854.2025.11012457,AI Powered Monitoring and Risk Prediction for Maternal Health to Ensure Fetal Well-Being,crossref,prenatal,crossref_AI_in_maternal_health_monitoring_1763068948.json,10.1109_icaeca63854.2025.11012457.json
10.4018/979-8-3693-1718-1.ch005,Wearable Sensors and AI Algorithms for Monitoring Maternal Health,crossref,postnatal,crossref_AI_in_maternal_health_monitoring_1763070274.json,10.4018_979-8-3693-1718-1.ch005.json
10.4324/9781003595717-5,Transforming Maternal Health Advocacy with AI,crossref,general_maternal_health,crossref_AI_in_maternal_health_monitoring_1763070274.json,10.4324_9781003595717-5.json
10.1109/icaeca63854.2025.11012457,AI Powered Monitoring and Risk Prediction for Maternal Health to Ensure Fetal Well-Being,crossref,prenatal,crossref_AI_in_maternal_health_monitoring_1763070274.json,10.1109_icaeca63854.2025.11012457.json
10.1017/cbo9780511527036.006,Control of the menstrual cycle and fertility,crossref,fertility,crossref_fertility_and_menstrual_cycle_prediction_1762891036.json,10.1017_cbo9780511527036.006.json
10.1159/000388895,Exfoliative Cytology in Normal Menstrual Cycle and Fertility Disturbances,crossref,fertility,crossref_fertility_and_menstrual_cycle_prediction_1762891036.json,10.1159_000388895.json
10.3109/0167482x.2015.1026892,"Adverse childhood event experiences, fertility difficulties and menstrual cycle characteristics",crossref,fertility,crossref_fertility_and_menstrual_cycle_prediction_1762891036.json,10.3109_0167482x.2015.1026892.json
10.34293/icetcs2024.ch003,Comparative Analysis of Menstrual Cycle Prediction Algorithms in Mobile Menstrual Tracker Apps,crossref,fertility,crossref_fertility_and_menstrual_cycle_prediction_1762891036.json,10.34293_icetcs2024.ch003.json
10.1016/j.evolhumbehav.2016.03.003,Other women’s fertility moderates female resource distribution across the menstrual cycle,crossref,fertility,crossref_fertility_and_menstrual_cycle_prediction_1762891036.json,10.1016_j.evolhumbehav.2016.03.003.json
10.1017/cbo9780511527036.006,Control of the menstrual cycle and fertility,crossref,fertility,crossref_fertility_and_menstrual_cycle_prediction_1763068718.json,10.1017_cbo9780511527036.006.json
10.1159/000388895,Exfoliative Cytology in Normal Menstrual Cycle and Fertility Disturbances,crossref,fertility,crossref_fertility_and_menstrual_cycle_prediction_1763068718.json,10.1159_000388895.json
10.3109/0167482x.2015.1026892,"Adverse childhood event experiences, fertility difficulties and menstrual cycle characteristics",crossref,fertility,crossref_fertility_and_menstrual_cycle_prediction_1763068718.json,10.3109_0167482x.2015.1026892.json
10.34293/icetcs2024.ch003,Comparative Analysis of Menstrual Cycle Prediction Algorithms in Mobile Menstrual Tracker Apps,crossref,fertility,crossref_fertility_and_menstrual_cycle_prediction_1763068718.json,10.34293_icetcs2024.ch003.json
10.1016/j.evolhumbehav.2016.03.003,Other women’s fertility moderates female resource distribution across the menstrual cycle,crossref,fertility,crossref_fertility_and_menstrual_cycle_prediction_1763068718.json,10.1016_j.evolhumbehav.2016.03.003.json
10.1017/cbo9780511527036.006,Control of the menstrual cycle and fertility,crossref,fertility,crossref_fertility_and_menstrual_cycle_prediction_1763070084.json,10.1017_cbo9780511527036.006.json
10.1159/000388895,Exfoliative Cytology in Normal Menstrual Cycle and Fertility Disturbances,crossref,fertility,crossref_fertility_and_menstrual_cycle_prediction_1763070084.json,10.1159_000388895.json
10.3109/0167482x.2015.1026892,"Adverse childhood event experiences, fertility difficulties and menstrual cycle characteristics",crossref,fertility,crossref_fertility_and_menstrual_cycle_prediction_1763070084.json,10.3109_0167482x.2015.1026892.json
10.34293/icetcs2024.ch003,Comparative Analysis of Menstrual Cycle Prediction Algorithms in Mobile Menstrual Tracker Apps,crossref,fertility,crossref_fertility_and_menstrual_cycle_prediction_1763070084.json,10.34293_icetcs2024.ch003.json
10.1016/j.evolhumbehav.2016.03.003,Other women’s fertility moderates female resource distribution across the menstrual cycle,crossref,fertility,crossref_fertility_and_menstrual_cycle_prediction_1763070084.json,10.1016_j.evolhumbehav.2016.03.003.json
10.31525/ct1-nct04028089,Prevention of Gestational Diabetes,crossref,prenatal,crossref_gestational_diabetes_prevention_1762891059.json,10.31525_ct1-nct04028089.json
10.2337/dc09-2336,Prevention of Gestational Diabetes,crossref,prenatal,crossref_gestational_diabetes_prevention_1762891059.json,10.2337_dc09-2336.json
10.23946/2500-0764-2023-8-3-116-123,Prevention of gestational diabetes mellitus,crossref,nutrition,crossref_gestational_diabetes_prevention_1762891059.json,10.23946_2500-0764-2023-8-3-116-123.json
10.4172/2155-6156.1000286,The Prevention of Gestational Diabetes,crossref,prenatal,crossref_gestational_diabetes_prevention_1762891059.json,10.4172_2155-6156.1000286.json
10.2337/diaspect.19.3.135,Gestational Diabetes Education and Diabetes Prevention Strategies,crossref,prenatal,crossref_gestational_diabetes_prevention_1762891059.json,10.2337_diaspect.19.3.135.json
10.2337/dc09-2336,Prevention of Gestational Diabetes,crossref,prenatal,crossref_gestational_diabetes_prevention_1763068733.json,10.2337_dc09-2336.json
10.31525/ct1-nct04028089,Prevention of Gestational Diabetes,crossref,prenatal,crossref_gestational_diabetes_prevention_1763068733.json,10.31525_ct1-nct04028089.json
10.23946/2500-0764-2023-8-3-116-123,Prevention of gestational diabetes mellitus,crossref,nutrition,crossref_gestational_diabetes_prevention_1763068733.json,10.23946_2500-0764-2023-8-3-116-123.json
10.4172/2155-6156.1000286,The Prevention of Gestational Diabetes,crossref,prenatal,crossref_gestational_diabetes_prevention_1763068733.json,10.4172_2155-6156.1000286.json
10.2337/diaspect.19.3.135,Gestational Diabetes Education and Diabetes Prevention Strategies,crossref,prenatal,crossref_gestational_diabetes_prevention_1763068733.json,10.2337_diaspect.19.3.135.json
10.2337/dc09-2336,Prevention of Gestational Diabetes,crossref,prenatal,crossref_gestational_diabetes_prevention_1763070100.json,10.2337_dc09-2336.json
10.31525/ct1-nct04028089,Prevention of Gestational Diabetes,crossref,prenatal,crossref_gestational_diabetes_prevention_1763070100.json,10.31525_ct1-nct04028089.json
10.23946/2500-0764-2023-8-3-116-123,Prevention of gestational diabetes mellitus,crossref,nutrition,crossref_gestational_diabetes_prevention_1763070100.json,10.23946_2500-0764-2023-8-3-116-123.json
10.4172/2155-6156.1000286,The Prevention of Gestational Diabetes,crossref,prenatal,crossref_gestational_diabetes_prevention_1763070100.json,10.4172_2155-6156.1000286.json
10.2337/diaspect.19.3.135,Gestational Diabetes Education and Diabetes Prevention Strategies,crossref,prenatal,crossref_gestational_diabetes_prevention_1763070100.json,10.2337_diaspect.19.3.135.json
10.4159/harvard.9780674592827.c10,MATERNAL NUTRITION DURING PREGNANCY,crossref,nutrition,crossref_maternal_nutrition_during_pregnancy_1762891003.json,10.4159_harvard.9780674592827.c10.json
10.5005/jp/books/10513_6,Maternal Nutrition during Pregnancy and Lactation,crossref,nutrition,crossref_maternal_nutrition_during_pregnancy_1762891003.json,10.5005_jp_books_10513_6.json
10.1001/archpedi.1982.03970370086032,Maternal Nutrition During Pregnancy and Lactation,crossref,nutrition,crossref_maternal_nutrition_during_pregnancy_1762891003.json,10.1001_archpedi.1982.03970370086032.json
10.1159/000113172,Maternal Nutrition Before and During Pregnancy,crossref,nutrition,crossref_maternal_nutrition_during_pregnancy_1762891003.json,10.1159_000113172.json
10.3109/01443615.2010.505146,Maternal-Fetal Nutrition during Pregnancy and Lactation,crossref,nutrition,crossref_maternal_nutrition_during_pregnancy_1762891003.json,10.3109_01443615.2010.505146.json
10.4159/harvard.9780674592827.c10,MATERNAL NUTRITION DURING PREGNANCY,crossref,nutrition,crossref_maternal_nutrition_during_pregnancy_1763068700.json,10.4159_harvard.9780674592827.c10.json
10.5005/jp/books/10513_6,Maternal Nutrition during Pregnancy and Lactation,crossref,nutrition,crossref_maternal_nutrition_during_pregnancy_1763068700.json,10.5005_jp_books_10513_6.json
10.1001/archpedi.1982.03970370086032,Maternal Nutrition During Pregnancy and Lactation,crossref,nutrition,crossref_maternal_nutrition_during_pregnancy_1763068700.json,10.1001_archpedi.1982.03970370086032.json
10.1159/000113172,Maternal Nutrition Before and During Pregnancy,crossref,nutrition,crossref_maternal_nutrition_during_pregnancy_1763068700.json,10.1159_000113172.json
10.3109/01443615.2010.505146,Maternal-Fetal Nutrition during Pregnancy and Lactation,crossref,nutrition,crossref_maternal_nutrition_during_pregnancy_1763068700.json,10.3109_01443615.2010.505146.json
10.4159/harvard.9780674592827.c10,MATERNAL NUTRITION DURING PREGNANCY,crossref,nutrition,crossref_maternal_nutrition_during_pregnancy_1763070066.json,10.4159_harvard.9780674592827.c10.json
10.5005/jp/books/10513_6,Maternal Nutrition during Pregnancy and Lactation,crossref,nutrition,crossref_maternal_nutrition_during_pregnancy_1763070066.json,10.5005_jp_books_10513_6.json
10.1001/archpedi.1982.03970370086032,Maternal Nutrition During Pregnancy and Lactation,crossref,nutrition,crossref_maternal_nutrition_during_pregnancy_1763070066.json,10.1001_archpedi.1982.03970370086032.json
10.1159/000113172,Maternal Nutrition Before and During Pregnancy,crossref,nutrition,crossref_maternal_nutrition_during_pregnancy_1763070066.json,10.1159_000113172.json
10.3109/01443615.2010.505146,Maternal-Fetal Nutrition during Pregnancy and Lactation,crossref,nutrition,crossref_maternal_nutrition_during_pregnancy_1763070066.json,10.3109_01443615.2010.505146.json
10.1111/jmwh.12104,Management of Postpartum Depression,crossref,psychology,crossref_postpartum_depression_management_1763068863.json,10.1111_jmwh.12104.json
10.25259/jch_54_2024,Postpartum Depression: Overview and Management,crossref,psychology,crossref_postpartum_depression_management_1763068863.json,10.25259_jch_54_2024.json
10.1097/01.ebp.0000540546.39761.51,Postpartum depression screening and management,crossref,psychology,crossref_postpartum_depression_management_1763068863.json,10.1097_01.ebp.0000540546.39761.51.json
10.26502/jppd.2572-519x0182,Diagnosis and Management of Postpartum Depression,crossref,psychology,crossref_postpartum_depression_management_1763068863.json,10.26502_jppd.2572-519x0182.json
10.33545/26164485.2022.v6.i3a.588,Postpartum Depression and its Homoeopathic Management,crossref,psychology,crossref_postpartum_depression_management_1763068863.json,10.33545_26164485.2022.v6.i3a.588.json
10.1111/jmwh.12104,Management of Postpartum Depression,crossref,psychology,crossref_postpartum_depression_management_1763070170.json,10.1111_jmwh.12104.json
10.1097/01.ebp.0000540546.39761.51,Postpartum depression screening and management,crossref,psychology,crossref_postpartum_depression_management_1763070170.json,10.1097_01.ebp.0000540546.39761.51.json
10.25259/jch_54_2024,Postpartum Depression: Overview and Management,crossref,psychology,crossref_postpartum_depression_management_1763070170.json,10.25259_jch_54_2024.json
10.26502/jppd.2572-519x0182,Diagnosis and Management of Postpartum Depression,crossref,psychology,crossref_postpartum_depression_management_1763070170.json,10.26502_jppd.2572-519x0182.json
10.33545/26164485.2022.v6.i3a.588,Postpartum Depression and its Homoeopathic Management,crossref,psychology,crossref_postpartum_depression_management_1763070170.json,10.33545_26164485.2022.v6.i3a.588.json
10.1002/14651858.cd000183,Folate supplementation in pregnancy,crossref,general_maternal_health,crossref_pregnancy_vtamin_supplementation_1763068878.json,10.1002_14651858.cd000183.json
10.1002/14651858.cd000117,Iron supplementation in pregnancy,crossref,general_maternal_health,crossref_pregnancy_vtamin_supplementation_1763068878.json,10.1002_14651858.cd000117.json
10.1016/s0140-6736(05)67807-5,Micronutrient supplementation in pregnancy,crossref,general_maternal_health,crossref_pregnancy_vtamin_supplementation_1763068878.json,10.1016_s0140-6736(05)67807-5.json
10.1111/j.1744-4667.2012.00116.x,Vitamin supplementation in pregnancy,crossref,nutrition,crossref_pregnancy_vtamin_supplementation_1763068878.json,10.1111_j.1744-4667.2012.00116.x.json
10.1002/14651858.cd000117.pub2,Iron supplementation in pregnancy,crossref,general_maternal_health,crossref_pregnancy_vtamin_supplementation_1763068878.json,10.1002_14651858.cd000117.pub2.json
10.1016/s0140-6736(05)67807-5,Micronutrient supplementation in pregnancy,crossref,general_maternal_health,crossref_pregnancy_vtamin_supplementation_1763070185.json,10.1016_s0140-6736(05)67807-5.json
